island,site,date,type,number,result,ground
saipan,ladtd,3-Jul-13,disturbed,71,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,72,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,73,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,74,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,75,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,76,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,77,predated,n
saipan,ladtd,3-Jul-13,disturbed,78,predated,n
saipan,ladtd,3-Jul-13,disturbed,79,missing,n
saipan,ladtd,3-Jul-13,disturbed,80,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,81,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,82,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,83,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,84,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,85,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,86,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,87,predated,n
saipan,ladtd,3-Jul-13,disturbed,88,missing,n
saipan,ladtd,3-Jul-13,disturbed,89,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,90,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,91,missing,n
saipan,ladtd,3-Jul-13,disturbed,92,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,93,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,94,predated,n
saipan,ladtd,3-Jul-13,disturbed,95,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,96,predated,n
saipan,ladtd,3-Jul-13,disturbed,97,predated,n
saipan,ladtd,3-Jul-13,disturbed,98,predated,n
saipan,ladtd,3-Jul-13,disturbed,99,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,100,predated,n
saipan,ladtd,3-Jul-13,disturbed,101,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,102,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,103,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,104,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,105,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,106,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,107,missing,n
saipan,ladtd,3-Jul-13,disturbed,108,missing,n
saipan,ladtd,3-Jul-13,disturbed,109,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,110,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,111,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,112,predated,n
saipan,ladtd,3-Jul-13,disturbed,113,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,114,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,115,predated,n
saipan,ladtd,3-Jul-13,disturbed,116,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,117,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,118,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,119,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,120,missing,n
saipan,ladtd,3-Jul-13,disturbed,121,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,122,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,123,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,124,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,125,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,126,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,127,missing,n
saipan,ladtd,3-Jul-13,disturbed,128,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,129,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,130,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,131,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,132,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,133,missing,n
saipan,ladtd,3-Jul-13,disturbed,134,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,135,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,136,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,137,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,138,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,139,missing,n
saipan,ladtd,3-Jul-13,disturbed,140,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,141,missing,n
saipan,ladtd,3-Jul-13,disturbed,142,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,143,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,144,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,145,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,146,missing,n
saipan,ladtd,3-Jul-13,disturbed,147,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,148,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,149,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,150,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,151,unpredated,n
saipan,ladtd,3-Jul-13,disturbed,152,predated,n
saipan,ladtdn,5-Jul-13,native,1,predated,n
saipan,ladtdn,5-Jul-13,native,2,predated,n
saipan,ladtdn,5-Jul-13,native,3,unpredated,n
saipan,ladtdn,5-Jul-13,native,4,unpredated,n
saipan,ladtdn,5-Jul-13,native,5,unpredated,n
saipan,ladtdn,5-Jul-13,native,6,unpredated,n
saipan,ladtdn,5-Jul-13,native,7,unpredated,n
saipan,ladtdn,5-Jul-13,native,8,predated,n
saipan,ladtdn,5-Jul-13,native,9,unpredated,n
saipan,ladtdn,5-Jul-13,native,10,unpredated,n
saipan,ladtdn,5-Jul-13,native,11,predated,n
saipan,ladtdn,5-Jul-13,native,12,unpredated,n
saipan,ladtdn,5-Jul-13,native,13,unpredated,n
saipan,ladtdn,5-Jul-13,native,14,predated,n
saipan,ladtdn,5-Jul-13,native,15,predated,n
saipan,ladtdn,5-Jul-13,native,16,unpredated,n
saipan,ladtdn,5-Jul-13,native,17,unpredated,n
saipan,ladtdn,5-Jul-13,native,18,unpredated,n
saipan,ladtdn,5-Jul-13,native,19,unpredated,n
saipan,ladtdn,5-Jul-13,native,20,predated,n
saipan,ladtdn,5-Jul-13,native,21,predated,n
saipan,ladtdn,5-Jul-13,native,22,missing,n
saipan,ladtdn,5-Jul-13,native,23,missing,n
saipan,ladtdn,5-Jul-13,native,24,unpredated,n
saipan,ladtdn,5-Jul-13,native,25,predated,n
saipan,ladtdn,5-Jul-13,native,26,unpredated,n
saipan,ladtdn,5-Jul-13,native,27,predated,n
saipan,ladtdn,5-Jul-13,native,28,unpredated,n
saipan,ladtdn,5-Jul-13,native,29,predated,n
saipan,ladtdn,5-Jul-13,native,30,unpredated,n
saipan,ladtdn,5-Jul-13,native,31,missing,n
saipan,ladtdn,5-Jul-13,native,32,unpredated,n
saipan,ladtdn,5-Jul-13,native,33,unpredated,n
saipan,ladtdn,5-Jul-13,native,34,unpredated,n
saipan,ladtdn,5-Jul-13,native,35,predated,n
saipan,ladtdn,5-Jul-13,native,36,predated,n
saipan,ladtdn,5-Jul-13,native,37,predated,n
saipan,ladtdn,5-Jul-13,native,38,unpredated,n
saipan,ladtdn,5-Jul-13,native,39,missing,n
saipan,ladtdn,5-Jul-13,native,40,unpredated,n
saipan,ladtdn,5-Jul-13,native,41,unpredated,n
saipan,ladtdn,5-Jul-13,native,42,unpredated,n
saipan,ladtdn,5-Jul-13,native,43,predated,n
saipan,ladtdn,5-Jul-13,native,44,unpredated,n
saipan,ladtdn,5-Jul-13,native,45,unpredated,n
saipan,ladtdn,5-Jul-13,native,46,unpredated,n
saipan,ladtdn,5-Jul-13,native,47,unpredated,n
saipan,ladtdn,5-Jul-13,native,48,unpredated,n
saipan,ladtdn,5-Jul-13,native,49,unpredated,n
saipan,ladtdn,5-Jul-13,native,50,unpredated,n
saipan,ladtdn,5-Jul-13,native,51,unpredated,n
saipan,ladtdn,5-Jul-13,native,52,unpredated,n
saipan,ladtdn,5-Jul-13,native,53,missing,n
saipan,ladtdn,5-Jul-13,native,54,predated,n
saipan,ladtdn,5-Jul-13,native,55,unpredated,n
saipan,ladtdn,5-Jul-13,native,56,unpredated,n
saipan,ladtdn,5-Jul-13,native,57,unpredated,n
saipan,ladtdn,5-Jul-13,native,58,unpredated,n
saipan,ladtdn,5-Jul-13,native,59,unpredated,n
saipan,ladtdn,5-Jul-13,native,60,missing,n
saipan,ladtdn,5-Jul-13,native,61,unpredated,n
saipan,ladtdn,5-Jul-13,native,62,unpredated,n
saipan,ladtdn,5-Jul-13,native,63,unpredated,n
saipan,ladtdn,5-Jul-13,native,64,unpredated,n
saipan,ladtdn,5-Jul-13,native,65,unpredated,n
saipan,ladtdn,5-Jul-13,native,66,unpredated,n
saipan,ladtdn,5-Jul-13,native,67,predated,n
saipan,ladtdn,5-Jul-13,native,68,unpredated,n
saipan,ladtdn,5-Jul-13,native,69,missing,n
saipan,ladtdn,5-Jul-13,native,70,predated,n
saipan,ladtdn,5-Jul-13,native,71,unpredated,n
saipan,ladtdn,5-Jul-13,native,72,unpredated,n
saipan,ladtdn,5-Jul-13,native,73,unpredated,n
saipan,ladtdn,5-Jul-13,native,74,unpredated,n
saipan,ladtdn,5-Jul-13,native,75,unpredated,n
saipan,ladtdn,5-Jul-13,native,76,unpredated,n
saipan,ladtdn,5-Jul-13,native,77,predated,n
saipan,ladtdn,5-Jul-13,native,78,unpredated,n
saipan,ladtdn,5-Jul-13,native,79,predated,n
saipan,ladtdn,5-Jul-13,native,80,unpredated,n
saipan,ladtdn,5-Jul-13,native,81,unpredated,n
saipan,ladtdn,5-Jul-13,native,82,unpredated,n
saipan,ladtdn,5-Jul-13,native,83,missing,n
saipan,ladtdn,5-Jul-13,native,84,unpredated,n
saipan,ladtdn,5-Jul-13,native,85,missing,n
saipan,ladtdn,5-Jul-13,native,86,predated,n
saipan,ladtdn,5-Jul-13,native,87,predated,n
saipan,ladtdn,5-Jul-13,native,88,unpredated,n
saipan,ladtdn,5-Jul-13,native,89,missing,n
saipan,ladtdn,5-Jul-13,native,90,missing,n
saipan,ladtdn,5-Jul-13,native,91,missing,n
saipan,ladtdn,5-Jul-13,native,92,missing,n
saipan,ladtdn,5-Jul-13,native,93,missing,n
saipan,ladtdn,5-Jul-13,native,94,unpredated,n
saipan,ladtdn,5-Jul-13,native,95,unpredated,n
saipan,ladtdn,5-Jul-13,native,96,unpredated,n
saipan,ladtdn,5-Jul-13,native,97,unpredated,n
saipan,ladtdn,5-Jul-13,native,98,missing,n
saipan,ladtdn,5-Jul-13,native,99,predated,n
saipan,ladtdn,5-Jul-13,native,100,unpredated,n
saipan,ladtdn,5-Jul-13,native,101,unpredated,n
saipan,ladtdn,5-Jul-13,native,102,missing,n
saipan,ladtdn,5-Jul-13,native,103,unpredated,n
saipan,ladtdn,5-Jul-13,native,104,predated,n
saipan,ladtdn,5-Jul-13,native,105,unpredated,n
saipan,ladtdn,5-Jul-13,native,106,predated,n
saipan,ladtdn,5-Jul-13,native,107,unpredated,n
saipan,ladtdn,5-Jul-13,native,108,unpredated,n
saipan,ladtdn,5-Jul-13,native,109,unpredated,n
saipan,ladtdn,5-Jul-13,native,110,unpredated,n
saipan,ladtdn,5-Jul-13,native,111,missing,n
saipan,ladtdn,5-Jul-13,native,112,unpredated,n
saipan,ladtdn,5-Jul-13,native,113,unpredated,n
saipan,ladtdn,5-Jul-13,native,114,missing,n
saipan,ladtdn,5-Jul-13,native,115,unpredated,n
saipan,ladtdn,5-Jul-13,native,116,unpredated,n
saipan,ladtdn,5-Jul-13,native,117,unpredated,n
saipan,ladtdn,5-Jul-13,native,118,unpredated,n
saipan,ladtdn,5-Jul-13,native,119,unpredated,n
saipan,ladtdn,5-Jul-13,native,120,unpredated,n
saipan,ladtdn,5-Jul-13,native,121,predated,n
saipan,ladtdn,5-Jul-13,native,122,missing,n
saipan,ladtdn,5-Jul-13,native,123,unpredated,n
saipan,ladtdn,5-Jul-13,native,124,unpredated,n
saipan,ladtdn,5-Jul-13,native,125,unpredated,n
saipan,ladtdn,5-Jul-13,native,126,predated,n
saipan,ladtdn,5-Jul-13,native,127,missing,n
saipan,ladtdn,5-Jul-13,native,128,unpredated,n
saipan,ladtdn,5-Jul-13,native,129,unpredated,n
saipan,ladtdn,5-Jul-13,native,130,predated,n
saipan,ladtdn,5-Jul-13,native,131,unpredated,n
saipan,ladtdn,5-Jul-13,native,132,unpredated,n
saipan,ladtdn,5-Jul-13,native,133,unpredated,n
saipan,ladtdn,5-Jul-13,native,134,predated,n
saipan,ladtdn,5-Jul-13,native,135,unpredated,n
saipan,ladtdn,5-Jul-13,native,136,unpredated,n
saipan,ladtdn,5-Jul-13,native,137,unpredated,n
saipan,ladtdn,5-Jul-13,native,138,unpredated,n
saipan,ladtdn,5-Jul-13,native,139,unpredated,n
saipan,ladtdn,5-Jul-13,native,140,unpredated,n
saipan,ladtdn,5-Jul-13,native,141,unpredated,n
saipan,ladtdn,5-Jul-13,native,142,unpredated,n
saipan,ladtdn,5-Jul-13,native,143,unpredated,n
saipan,ladtdn,5-Jul-13,native,144,unpredated,n
saipan,ladtdn,5-Jul-13,native,145,unpredated,n
saipan,ladtdn,5-Jul-13,native,146,unpredated,n
saipan,ladtdn,5-Jul-13,native,147,unpredated,n
saipan,ladtdn,5-Jul-13,native,148,unpredated,n
saipan,ladtdn,5-Jul-13,native,149,missing,n
saipan,ladtdn,5-Jul-13,native,150,unpredated,n
guam,marbo,1-Aug-13,disturbed,1,unpredated,n
guam,marbo,1-Aug-13,disturbed,2,unpredated,n
guam,marbo,1-Aug-13,disturbed,3,unpredated,n
guam,marbo,1-Aug-13,disturbed,4,unpredated,n
guam,marbo,1-Aug-13,disturbed,5,predated,n
guam,marbo,1-Aug-13,disturbed,6,missing,n
guam,marbo,1-Aug-13,disturbed,7,unpredated,n
guam,marbo,1-Aug-13,disturbed,8,unpredated,n
guam,marbo,1-Aug-13,disturbed,9,unpredated,n
guam,marbo,1-Aug-13,disturbed,10,unpredated,n
guam,marbo,1-Aug-13,disturbed,11,unpredated,n
guam,marbo,1-Aug-13,disturbed,12,missing,n
guam,marbo,1-Aug-13,disturbed,12,unpredated,n
guam,marbo,1-Aug-13,disturbed,13,missing,n
guam,marbo,1-Aug-13,disturbed,13,predated,n
guam,marbo,1-Aug-13,disturbed,14,unpredated,n
guam,marbo,1-Aug-13,disturbed,15,predated,n
guam,marbo,1-Aug-13,disturbed,16,unpredated,n
guam,marbo,1-Aug-13,disturbed,17,predated,n
guam,marbo,1-Aug-13,disturbed,18,unpredated,n
guam,marbo,1-Aug-13,disturbed,19,unpredated,n
guam,marbo,1-Aug-13,disturbed,20,unpredated,n
guam,marbo,1-Aug-13,disturbed,21,unpredated,n
guam,marbo,1-Aug-13,disturbed,22,missing,n
guam,marbo,1-Aug-13,disturbed,23,unpredated,n
guam,marbo,1-Aug-13,disturbed,24,unpredated,n
guam,marbo,1-Aug-13,disturbed,25,predated,n
guam,marbo,1-Aug-13,disturbed,26,unpredated,n
guam,marbo,1-Aug-13,disturbed,27,predated,n
guam,marbo,1-Aug-13,disturbed,28,unpredated,n
guam,marbo,1-Aug-13,disturbed,29,unpredated,n
guam,marbo,1-Aug-13,disturbed,30,unpredated,n
guam,marbo,1-Aug-13,disturbed,31,predated,y
guam,marbo,1-Aug-13,disturbed,32,predated,n
guam,marbo,1-Aug-13,disturbed,33,predated,n
guam,marbo,1-Aug-13,disturbed,34,unpredated,n
guam,marbo,1-Aug-13,disturbed,35,unpredated,n
guam,marbo,1-Aug-13,disturbed,36,unpredated,n
guam,marbo,1-Aug-13,disturbed,37,unpredated,n
guam,marbo,1-Aug-13,disturbed,38,unpredated,n
guam,marbo,1-Aug-13,disturbed,39,unpredated,n
guam,marbo,1-Aug-13,disturbed,40,unpredated,n
guam,marbo,1-Aug-13,disturbed,41,unpredated,n
guam,marbo,1-Aug-13,disturbed,42,missing,n
guam,marbo,1-Aug-13,disturbed,43,unpredated,n
guam,marbo,1-Aug-13,disturbed,44,unpredated,n
guam,marbo,1-Aug-13,disturbed,45,unpredated,n
guam,marbo,1-Aug-13,disturbed,46,unpredated,n
guam,marbo,1-Aug-13,disturbed,47,unpredated,n
guam,marbo,1-Aug-13,disturbed,48,unpredated,n
guam,marbo,1-Aug-13,disturbed,49,unpredated,n
guam,marbo,1-Aug-13,disturbed,50,unpredated,n
guam,marbo,1-Aug-13,disturbed,51,unpredated,n
guam,marbo,1-Aug-13,disturbed,52,unpredated,n
guam,marbo,1-Aug-13,disturbed,53,unpredated,n
guam,marbo,1-Aug-13,disturbed,54,unpredated,n
guam,marbo,1-Aug-13,disturbed,55,unpredated,n
guam,marbo,1-Aug-13,disturbed,56,missing,n
guam,marbo,1-Aug-13,disturbed,57,unpredated,n
guam,marbo,1-Aug-13,disturbed,58,unpredated,n
guam,marbo,1-Aug-13,disturbed,59,unpredated,n
guam,marbo,1-Aug-13,disturbed,60,unpredated,n
guam,marbo,1-Aug-13,disturbed,61,unpredated,n
guam,marbo,1-Aug-13,disturbed,62,unpredated,n
guam,marbo,1-Aug-13,disturbed,63,unpredated,n
guam,marbo,1-Aug-13,disturbed,64,unpredated,n
guam,marbo,1-Aug-13,disturbed,65,unpredated,n
guam,marbo,1-Aug-13,disturbed,66,unpredated,n
guam,marbo,1-Aug-13,disturbed,67,unpredated,n
guam,marbo,1-Aug-13,disturbed,68,unpredated,n
guam,marbo,1-Aug-13,disturbed,69,unpredated,n
guam,marbo,1-Aug-13,disturbed,70,unpredated,n
guam,marbo,1-Aug-13,disturbed,71,unpredated,n
guam,marbo,1-Aug-13,disturbed,72,unpredated,n
guam,marbo,1-Aug-13,disturbed,73,unpredated,n
guam,marbo,1-Aug-13,disturbed,74,predated,n
guam,marbo,1-Aug-13,disturbed,75,unpredated,n
guam,marbo,1-Aug-13,disturbed,76,unpredated,y
guam,marbo,1-Aug-13,disturbed,77,unpredated,n
guam,marbo,1-Aug-13,disturbed,78,unpredated,y
guam,marbo,1-Aug-13,disturbed,79,unpredated,n
guam,marbo,1-Aug-13,disturbed,80,predated,n
guam,marbo,1-Aug-13,disturbed,81,unpredated,n
guam,marbo,1-Aug-13,disturbed,82,unpredated,n
guam,marbo,1-Aug-13,disturbed,83,unpredated,n
guam,marbo,1-Aug-13,disturbed,84,unpredated,n
guam,marbo,1-Aug-13,disturbed,85,missing,n
guam,marbo,1-Aug-13,disturbed,86,unpredated,n
guam,marbo,1-Aug-13,disturbed,87,unpredated,n
guam,marbo,1-Aug-13,disturbed,88,unpredated,n
guam,marbo,1-Aug-13,disturbed,89,missing,n
guam,marbo,1-Aug-13,disturbed,90,unpredated,n
guam,marbo,1-Aug-13,disturbed,91,unpredated,n
guam,marbo,1-Aug-13,disturbed,92,unpredated,n
guam,marbo,1-Aug-13,disturbed,93,unpredated,n
guam,marbo,1-Aug-13,disturbed,94,unpredated,n
guam,marbo,1-Aug-13,disturbed,95,unpredated,n
guam,marbo,1-Aug-13,disturbed,96,unpredated,n
guam,marbo,1-Aug-13,disturbed,97,unpredated,n
guam,marbo,1-Aug-13,disturbed,98,unpredated,n
guam,marbo,1-Aug-13,disturbed,99,unpredated,n
guam,marbo,1-Aug-13,disturbed,100,unpredated,n
guam,marbo,1-Aug-13,disturbed,101,predated,n
guam,marbo,1-Aug-13,disturbed,102,unpredated,n
guam,marbo,1-Aug-13,disturbed,103,unpredated,n
guam,marbo,1-Aug-13,disturbed,103,unpredated,n
guam,marbo,1-Aug-13,disturbed,104,unpredated,n
guam,marbo,1-Aug-13,disturbed,104,unpredated,n
guam,marbo,1-Aug-13,disturbed,105,unpredated,n
guam,marbo,1-Aug-13,disturbed,105,unpredated,n
guam,marbo,1-Aug-13,disturbed,106,unpredated,n
guam,marbo,1-Aug-13,disturbed,106,unpredated,n
guam,marbo,1-Aug-13,disturbed,107,unpredated,n
guam,marbo,1-Aug-13,disturbed,107,question,n
guam,marbo,1-Aug-13,disturbed,108,unpredated,n
guam,marbo,1-Aug-13,disturbed,108,unpredated,n
guam,marbo,1-Aug-13,disturbed,109,unpredated,n
guam,marbo,1-Aug-13,disturbed,109,unpredated,n
guam,marbo,1-Aug-13,disturbed,110,unpredated,n
guam,marbo,1-Aug-13,disturbed,110,predated,n
guam,marbo,1-Aug-13,disturbed,111,unpredated,n
guam,marbo,1-Aug-13,disturbed,112,unpredated,n
guam,marbo,1-Aug-13,disturbed,113,unpredated,n
guam,marbo,1-Aug-13,disturbed,114,unpredated,n
guam,marbo,1-Aug-13,disturbed,115,unpredated,n
guam,marbo,1-Aug-13,disturbed,116,unpredated,n
guam,marbo,1-Aug-13,disturbed,117,predated,n
guam,marbo,1-Aug-13,disturbed,118,unpredated,n
guam,marbo,1-Aug-13,disturbed,119,unpredated,n
guam,marbo,1-Aug-13,disturbed,120,unpredated,n
guam,marbo,1-Aug-13,disturbed,121,unpredated,n
guam,marbo,1-Aug-13,disturbed,122,missing,n
guam,marbo,1-Aug-13,disturbed,123,missing,n
guam,marbo,1-Aug-13,disturbed,124,unpredated,n
guam,marbo,1-Aug-13,disturbed,125,unpredated,n
guam,marbo,1-Aug-13,disturbed,126,unpredated,n
guam,marbo,1-Aug-13,disturbed,127,unpredated,n
guam,marbo,1-Aug-13,disturbed,128,unpredated,n
guam,marbo,1-Aug-13,disturbed,129,unpredated,n
guam,marbo,1-Aug-13,disturbed,130,predated,n
guam,marbo,1-Aug-13,disturbed,131,unpredated,n
guam,marbo,1-Aug-13,disturbed,132,unpredated,n
guam,marbo,1-Aug-13,disturbed,133,predated,n
guam,marbo,1-Aug-13,disturbed,134,missing,n
guam,marbo,1-Aug-13,disturbed,135,unpredated,n
guam,marbo,1-Aug-13,disturbed,136,unpredated,n
guam,marbo,1-Aug-13,disturbed,137,unpredated,n
guam,marbo,1-Aug-13,disturbed,138,unpredated,n
guam,marbo,1-Aug-13,disturbed,139,unpredated,n
guam,marbo,1-Aug-13,disturbed,140,unpredated,n
saipan,naftan,5-Jul-13,disturbed,1,unpredated,n
saipan,naftan,5-Jul-13,disturbed,2,unpredated,n
saipan,naftan,5-Jul-13,disturbed,3,predated,n
saipan,naftan,5-Jul-13,disturbed,4,unpredated,n
saipan,naftan,5-Jul-13,disturbed,5,predated,n
saipan,naftan,5-Jul-13,disturbed,6,predated,n
saipan,naftan,5-Jul-13,disturbed,7,missing,n
saipan,naftan,5-Jul-13,disturbed,8,predated,n
saipan,naftan,5-Jul-13,disturbed,9,unpredated,n
saipan,naftan,5-Jul-13,disturbed,10,unpredated,n
saipan,naftan,5-Jul-13,disturbed,11,predated,n
saipan,naftan,5-Jul-13,disturbed,12,predated,n
saipan,naftan,5-Jul-13,disturbed,13,unpredated,n
saipan,naftan,5-Jul-13,disturbed,14,unpredated,n
saipan,naftan,5-Jul-13,disturbed,15,predated,n
saipan,naftan,5-Jul-13,disturbed,16,unpredated,n
saipan,naftan,5-Jul-13,disturbed,17,unpredated,n
saipan,naftan,5-Jul-13,disturbed,18,unpredated,n
saipan,naftan,5-Jul-13,disturbed,19,predated,n
saipan,naftan,5-Jul-13,disturbed,20,predated,n
saipan,naftan,5-Jul-13,disturbed,21,predated,n
saipan,naftan,5-Jul-13,disturbed,22,unpredated,n
saipan,naftan,5-Jul-13,disturbed,23,predated,n
saipan,naftan,5-Jul-13,disturbed,24,predated,n
saipan,naftan,5-Jul-13,disturbed,25,predated,n
saipan,naftan,5-Jul-13,disturbed,26,unpredated,n
saipan,naftan,5-Jul-13,disturbed,27,unpredated,n
saipan,naftan,5-Jul-13,disturbed,28,predated,n
saipan,naftan,5-Jul-13,disturbed,29,predated,n
saipan,naftan,5-Jul-13,disturbed,30,predated,n
saipan,naftan,5-Jul-13,disturbed,31,missing,n
saipan,naftan,5-Jul-13,disturbed,32,missing,n
saipan,naftan,5-Jul-13,disturbed,33,unpredated,n
saipan,naftan,5-Jul-13,disturbed,34,unpredated,n
saipan,naftan,5-Jul-13,disturbed,35,predated,n
saipan,naftan,5-Jul-13,disturbed,36,unpredated,n
saipan,naftan,5-Jul-13,disturbed,37,unpredated,n
saipan,naftan,5-Jul-13,disturbed,38,predated,n
saipan,naftan,5-Jul-13,disturbed,39,predated,n
saipan,naftan,5-Jul-13,disturbed,40,unpredated,n
saipan,naftan,5-Jul-13,disturbed,41,unpredated,n
saipan,naftan,5-Jul-13,disturbed,42,unpredated,n
saipan,naftan,5-Jul-13,disturbed,43,unpredated,n
saipan,naftan,5-Jul-13,disturbed,44,unpredated,n
saipan,naftan,5-Jul-13,disturbed,45,unpredated,n
saipan,naftan,5-Jul-13,disturbed,46,unpredated,n
saipan,naftan,5-Jul-13,disturbed,47,predated,y
saipan,naftan,5-Jul-13,disturbed,48,unpredated,n
saipan,naftan,5-Jul-13,disturbed,49,predated,n
saipan,naftan,5-Jul-13,disturbed,50,predated,n
saipan,naftan,5-Jul-13,disturbed,51,missing,n
saipan,naftan,5-Jul-13,disturbed,52,predated,n
saipan,naftan,5-Jul-13,disturbed,53,unpredated,n
saipan,naftan,5-Jul-13,disturbed,54,unpredated,n
saipan,naftan,5-Jul-13,disturbed,55,missing,n
saipan,naftan,5-Jul-13,disturbed,56,predated,n
saipan,naftan,5-Jul-13,disturbed,57,unpredated,n
saipan,naftan,5-Jul-13,disturbed,58,missing,n
saipan,naftan,5-Jul-13,disturbed,59,unpredated,n
saipan,naftan,5-Jul-13,disturbed,60,predated,n
saipan,naftan,5-Jul-13,disturbed,61,predated,n
saipan,naftan,5-Jul-13,disturbed,62,predated,n
saipan,naftan,5-Jul-13,disturbed,63,missing,n
saipan,naftan,5-Jul-13,disturbed,64,missing,n
saipan,naftan,5-Jul-13,disturbed,65,unpredated,n
saipan,naftan,5-Jul-13,disturbed,66,predated,n
saipan,naftan,5-Jul-13,disturbed,67,unpredated,n
saipan,naftan,5-Jul-13,disturbed,68,missing,n
saipan,naftan,5-Jul-13,disturbed,69,predated,n
saipan,naftan,5-Jul-13,disturbed,70,predated,n
saipan,naftan,5-Jul-13,disturbed,71,predated,n
saipan,naftan,5-Jul-13,disturbed,72,unpredated,n
saipan,naftan,5-Jul-13,disturbed,73,predated,n
saipan,naftan,5-Jul-13,disturbed,74,unpredated,n
saipan,naftan,5-Jul-13,disturbed,75,predated,n
saipan,naftan,5-Jul-13,disturbed,76,missing,n
saipan,naftan,5-Jul-13,disturbed,77,missing,n
saipan,naftan,5-Jul-13,disturbed,78,predated,n
saipan,naftan,5-Jul-13,disturbed,79,predated,n
saipan,naftan,5-Jul-13,disturbed,80,predated,n
saipan,naftan,5-Jul-13,disturbed,81,unpredated,n
saipan,naftan,5-Jul-13,disturbed,82,unpredated,n
saipan,naftan,5-Jul-13,disturbed,83,predated,n
saipan,naftan,5-Jul-13,disturbed,84,missing,n
saipan,naftan,5-Jul-13,disturbed,85,unpredated,n
saipan,naftan,5-Jul-13,disturbed,86,predated,n
saipan,naftan,5-Jul-13,disturbed,87,predated,n
saipan,naftan,5-Jul-13,disturbed,88,unpredated,n
saipan,naftan,5-Jul-13,disturbed,89,unpredated,n
saipan,naftan,5-Jul-13,disturbed,90,predated,n
saipan,naftan,5-Jul-13,disturbed,91,missing,n
saipan,naftan,5-Jul-13,disturbed,92,unpredated,n
saipan,naftan,5-Jul-13,disturbed,93,predated,n
saipan,naftan,5-Jul-13,disturbed,94,predated,n
saipan,naftan,5-Jul-13,disturbed,95,unpredated,n
saipan,naftan,5-Jul-13,disturbed,96,predated,n
saipan,naftan,5-Jul-13,disturbed,97,unpredated,n
saipan,naftan,5-Jul-13,disturbed,98,predated,n
saipan,naftan,5-Jul-13,disturbed,99,unpredated,n
saipan,naftan,5-Jul-13,disturbed,100,unpredated,n
saipan,naftan,5-Jul-13,disturbed,101,predated,n
saipan,naftan,5-Jul-13,disturbed,102,missing,n
